iata,name,city,countryName,regionName,utcOffsetHours,latitude,longitude
THO,Thorshofn Airport,Thorshofn,Iceland,Europe,0,66.220705,-15.332381
UAM,Anderson Air Force Base,Guam,Guam,Oceania,10,13.580373,144.92954
JSA,Jaisalmer Airport,Jaisalmer,India,Asia,5.5,26.916667,70.9
RKH,Rock Hill Airport,Rock Hill,United States,North America,-4,34.916667,-81.016667
RIV,March Air Reserve Base,Riverside,United States,North America,-7,33.888479,-117.258414
GRY,Grimsey Airport,Grimsey,Iceland,Europe,0,66.566667,-18.016667
FDY,Findlay Airport,Findlay,United States,North America,-4,41.033333,-84.533333
ALN,St. Louis Regional Airport,Alton,United States,North America,-5,38.891667,-90.048333
YXD,Edmonton City Centre Blatchford Field Airport,Edmonton,Canada,North America,-6,53.57383,-113.522706
NQL,Niquelandia Airport,Niquelandia,Brazil,South America,-3,-14,-48.983333
ANM,Antsirabato,Antalaha,Madagascar,Africa,3,-15,50.316667
RVT,Ravensthorpe Airport,Ravensthorpe,Australia,Oceania,8,-33.785556,120.201389
LUF,Luke Air Force Base,Phoenix,United States,North America,-7,33.536394,-112.372838
PKD,Park Rapids Airport,Park Rapids,United States,North America,-5,46.898333,-95.071667
POC,Brackett Field,La Verne,United States,North America,-7,34.033333,-117.516667
BTL,WK Kellogg Regional Airport,Battle Creek,United States,North America,-4,42.305036,-85.252674
DVN,Davenport Airport,Davenport,United States,North America,-5,41.610556,-90.588611
HOE,Houeisay Airport,Houeisay,Lao People's Democratic Republic,Asia,7,20.5,103.75
ODW,Oak Harbor Airport,Oak Harbor,United States,North America,-7,48.251389,-122.686111
MAC,Smart Airport,Macon,United States,North America,-4,32.833333,-83.633333
ION,Impfondo Airport,Impfondo,Congo,Africa,1,1.613333,18.061944
SLR,Sulphur Springs Airport,Sulphur Springs,United States,North America,-5,33.159655,-95.618679
LEW,Auburn Airport,Auburn,United States,North America,-4,44.1,-70.233333
RZP,Cesar Lim Rodriguez Airport,Taytay Sandoval,Philippines,Asia,8,10.7625,119.506667
PMA,Wawi Airport,Pemba,United Republic of Tanzania,Africa,3,-5.258731,39.812617
AVW,Avra Valley Airport,Tucson,United States,North America,-7,32.407605,-111.215615
SIY,Siskiyou County Airport,Montague,United States,North America,-7,41.733333,-122.533333
BZR,Beziers Vias Airport,Beziers,France,Europe,2,43.324167,3.354444
MSV,Sullivan County International Airport,Monticello,United States,North America,-4,41.701389,-74.795
OTR,Coto 47 Airport,Coto 47,Costa Rica,Central America,-6,8.566667,-82.933333
DTE,Camarines Norte Airport,Daet,Philippines,Asia,8,14.133333,122.983333
PWA,Wiley Post Airport,Oklahoma City,United States,North America,-5,35.535143,-97.646416
ANE,Arville Airport,Angers,France,Europe,2,47.466667,-0.55
FDK,Frederick Municipal Airport,Frederick,United States,North America,-4,39.416667,-77.416667
MNN,Marion Municipal Airport,Marion,United States,North America,-4,40.583333,-83.133333
NGP,Naval Air Station,Corpus Christi,United States,North America,-5,27.7,-97.283333
PLJ,Placencia Airport,Placencia,Belize,Central America,-6,16.537081,-88.360889
NTT,Kuini Lavenia Airport,Niuatoputapu,Tonga,Oceania,13,-15.5,-174
TSS,East 34th Street Heliport,New York,United States,North America,-4,40.7425,-73.971944
SUU,Travis Air Force Base,Fairfield,United States,North America,-7,38.264321,-121.936722
PAQ,Palmer Municipal Airport,Palmer,United States,North America,-8,61.601497,-149.087667
RMG,Richard B Russell Airport,Rome,United States,North America,-4,34.351389,-85.158611
MMG,Mount Magnet Airport,Mount Magnet,Australia,Oceania,8,-28.083333,117.85
TAR,Taranto-Grottaglie Airport,Taranto,Italy,Europe,2,40.517778,17.401944
POB,Pope Field,Fayetteville,United States,North America,-4,35.170833,-79.014444
NWA,Bandar Es Eslam Airport,Moheli,Comoros,Africa,3,-12.298664,43.767155
LIO,Limon International Airport,Limon,Costa Rica,Central America,-6,9.962695,-83.025518
WGP,Waingapu Airport,Waingapu,Indonesia,Asia,8,-9.666667,120.3
ILR,Ilorin Airport,Ilorin,Nigeria,Africa,1,8.5,4.533333
HOP,Campbell Army Airfield,Hopkinsville,United States,North America,-5,36.672079,-87.488868
SZA,Soyo Airport,Soyo,Angola,Africa,1,-6.140637,12.375155
IBA,Ibadan Airport,Ibadan,Nigeria,Africa,1,7.360181,3.976361
SSY,M'Banza Congo Airport,M'Banza Congo,Angola,Africa,1,-6.273889,14.244167
UNN,Ranong Airport,Ranong,Thailand,Asia,7,9.852778,98.629167
HSP,Ingalls Field,Hot Springs,United States,North America,-4,37.950556,-79.833889
SBL,Yacuma Airport,Santa Ana,Bolivia,South America,-4,-13.716667,-65.45
OLV,Olive Branch Airport,Olive Branch,United States,North America,-5,34.978307,-89.788449
AJN,Ouani Airport,Anjouan,Comoros,Africa,3,-12.131109,44.430473
BZL,Barisal Airport,Barisal,Bangladesh,Asia,6,22.798942,90.301446
VPN,Vopnafjordur Airport,Vopnafjordur,Iceland,Europe,0,65.720596,-14.8506
MYL,Mc Call Airport,Mc Call,United States,North America,-6,44.916667,-116.1
BAG,Loakan Airport,Baguio,Philippines,Asia,8,16.376667,120.617778
TVL,South Lake Tahoe Airport,South Lake Tahoe,United States,North America,-7,38.894167,-119.994444
YBT,Brochet Airport,Brochet,Canada,North America,-5,57.888469,-101.678994
SBD,Norton Air Force Base,San Bernardino,United States,North America,-7,34.116667,-117.233333
IDP,Independence Airport,Independence,United States,North America,-5,37.233333,-95.7
BLF,Mercer County Airport,Bluefield,United States,North America,-4,37.295833,-81.208056
BCL,Barra Colorado Airport,Barra Colorado,Costa Rica,Central America,-6,10.833333,-82.966667
SPW,Spencer Municipal Airport,Spencer,United States,North America,-5,43.163889,-95.200833
BOW,Bartow Airport,Bartow,United States,North America,-4,27.9,-81.833333
EKI,Elkhart Municipal Airport,Elkhart,United States,North America,-4,41.722222,-85.992222
TUF,Val de Loire Airport,Tours,France,Europe,2,47.432237,0.726584
ILG,New Castle Airport,Wilmington,United States,North America,-4,39.678333,-75.6075
STE,Stevens Point Municipal Airport,Stevens Point,United States,North America,-5,44.545278,-89.530833
CUK,Caye Caulker Airport,Caye Caulker,Belize,Central America,-6,17.735527,-88.02956
YND,Gatineau Airport,Gatineau,Canada,North America,-4,45.520631,-75.562827
MRD,Alberto Carnevalli Airport,Merida,Venezuela,South America,-4.5,8.582471,-71.160504
SKH,Surkhet Airport,Surkhet,Nepal,Asia,5.75,28.333333,82.508333
CVT,Coventry Airport,Coventry,United Kingdom,Europe,1,52.369167,-1.478611
MFJ,Moala Airport,Moala,Fiji,Oceania,12,-18.566667,179.933333
UST,St. Augustine Airport,Saint Augustine,United States,North America,-4,29.959323,-81.337849
DOG,Dongola Airport,Dongola,Sudan,Africa,3,19.183333,30.45
RNT,Renton Airport,Renton,United States,North America,-7,47.5,-122.216667
DVT,Phoenix-Deer Valley Airport,Phoenix,United States,North America,-7,33.683889,-112.083333
MKU,Makokou Airport,Makokou,Gabon,Africa,1,0.559167,12.861111
SOP,Moore County Airport,Southern Pines,United States,North America,-4,35.237611,-79.388796
KIT,Kithira Airport,Kithira,Greece,Europe,3,36.291667,23.025
MCC,McClellan Air Force Base,Sacramento,United States,North America,-7,38.662617,-121.398388
INW,Winslow Airport,Winslow,United States,North America,-7,35.024167,-110.725
AMV,Amderma Airport,Amderma,Russian Federation,Europe,3,69.766667,61.55
LTX,Cotapaxi International Airport,Latacunga,Ecuador,South America,-5,-0.918468,-78.616089
AXS,Altus Municipal Airport,Altus,United States,North America,-5,34.696667,-99.338056
MGN,Baracoa Airport,Magangue,Colombia,South America,-5,9.288056,-74.845
LBE,Westmoreland County Airport,Latrobe,United States,North America,-4,40.272927,-79.40855
SAQ,San Andros Airport,San Andros,Bahamas,Caribbean,-4,25.05,-78.05
MHM,Minchumina Intermediate Airport,Minchumina,United States,North America,-8,63.869167,-152.285833
CPX,Benjamin Rivera Noriega Airport,Culebra,Puerto Rico,Caribbean,-4,18.312074,-65.301716
CZN,Chisana Field,Chisana,United States,North America,-8,62.070833,-142.05
HKS,Hawkins Field,Jackson,United States,North America,-5,32.333676,-90.222295
UES,Waukesha County Airport,Waukesha,United States,North America,-5,43.038912,-88.237747
MFV,Accomack County Airport,Melfa,United States,North America,-4,37.633333,-75.783333
OSN,Osan Air Base,Osan,Republic of Korea,Asia,9,37.088688,127.030015
MRK,Marco Island Airport,Marco Island,United States,North America,-4,25.999664,-81.674172
AIZ,Lee C Fine Memorial Airport,Kaiser/Lake Ozark,United States,North America,-5,38.098333,-92.547222
SNK,Winston Field,Snyder,United States,North America,-5,32.716667,-100.9
GLI,Glen Innes Airport,Glen Innes,Australia,Oceania,10,-29.676667,151.690833
GUL,Goulburn Airport,Goulburn,Australia,Oceania,10,-34.75,149.716667
BNE,Brisbane Airport,Brisbane,Australia,Oceania,10,-27.403031,153.109058
CAN,Guangzhou Baiyun International Airport,Guangzhou,China,Asia,8,23.387862,113.29734
OSI,Osijek Airport,Osijek,Croatia,Europe,2,45.465883,18.807212
CGH,Sao Paulo/Congonhas Airport,Sao Paulo,Brazil,South America,-3,-23.626902,-46.659556
ORD,O'Hare International Airport,Chicago,United States,North America,-5,41.976912,-87.904876
DUS,Dusseldorf International Airport,Dusseldorf,Germany,Europe,2,51.278327,6.76558
ZRH,Zurich Airport,Zurich,Switzerland,Europe,2,47.450604,8.561746
KAZ,Kau Airport,Kau,Indonesia,Asia,9,1.166667,127.866667
HIL,Shillavo Airport,Shillavo,Ethiopia,Africa,3,6.083333,44.766667
BKK,Suvarnabhumi Airport,Bangkok,Thailand,Asia,7,13.693062,100.752044
URG,Ruben Berta Airport,Uruguaiana,Brazil,South America,-3,-29.781667,-57.038333
CYX,Cherskiy Airport,Cherskiy,Russian Federation,Europe,10,68.75,161.35
MYY,Miri Airport,Miri,Malaysia,Asia,8,4.325261,113.983119
YNT,Yantai Laishan International Airport,Yantai,China,Asia,8,37.407326,121.371105
PPS,Puerto Princesa International Airport,Puerto Princesa,Philippines,Asia,8,9.740198,118.756739
TMT,Trombetas Airport,Trombetas,Brazil,South America,-4,-1.4896,-56.396801
YLH,Lansdowne House Airport,Lansdowne House,Canada,North America,-4,52.196821,-87.934305
YIK,Ivujivik Airport,Ivujivik,Canada,North America,-4,62.416667,-76.083333
KSA,Kosrae Airport,"Kosrae, Caroline Islands",Micronesia,Oceania,11,5.352478,162.956603
FAO,Faro Airport,Faro,Portugal,Europe,1,37.020646,-7.968545
TEX,Telluride Regional Airport,Telluride,United States,North America,-6,37.95354,-107.901005
SCX,Salina Cruz Airport,Salina Cruz,Mexico,North America,-5,16.166667,-95.2
TVC,Cherry Capital Airport,Traverse City,United States,North America,-4,44.737631,-85.579631
ROT,Rotorua International Airport,Rotorua,New Zealand,Oceania,12,-38.10982,176.317459
YDA,Dawson City Airport,Dawson City,Canada,North America,-7,64.041667,-139.120833
BVE,Laroche Airport,Brive-La-Gaillarde,France,Europe,2,45.166667,1.533333
SUB,Juanda International Airport,Surabaya,Indonesia,Asia,7,-7.377937,112.793782
HYG,Hydaburg Sea Plane Base,Hydaburg,United States,North America,-8,55.206667,-132.826667
CYO,Cayo Largo Del Sur Airport,Cayo Largo Del Sur,Cuba,Caribbean,-4,21.616667,-81.516667
CXJ,Hugo Cantergiani Regional Airport,Caxias do Sul,Brazil,South America,-3,-29.195077,-51.187466
KDH,Kandahar Airport,Kandahar,Afghanistan,Asia,4.5,31.506944,65.8475
OKD,Okadama Airport,Sapporo,Japan,Asia,9,43.110374,141.381998
LFT,Lafayette Regional Airport,Lafayette,United States,North America,-5,30.20851,-91.99327
HLZ,Hamilton International Airport,Hamilton,New Zealand,Oceania,12,-37.86622,175.336023
KQA,Akutan Airport,Akutan,United States,North America,-8,54.133333,-165.783333
OAK,Metropolitan Oakland International Airport,Oakland,United States,North America,-7,37.71188,-122.212011
MRZ,Moree Airport,Moree,Australia,Oceania,10,-29.496345,149.850186
FMO,Munster Osnabruck International Airport,Muenster,Germany,Europe,2,52.130053,7.694928
SOJ,Sorkjosen Airport,Sorkjosen,Norway,Europe,2,69.783333,20.933333
LPS,Lopez Island Airport,Lopez Island,United States,North America,-7,48.482778,-122.935556
VDS,Vadso Airport,Vadso,Norway,Europe,2,70.065,29.845278
JOG,Adisutjipto International Airport,Yogyakarta,Indonesia,Asia,7,-7.785572,110.43706
LVI,Livingstone Airport,Livingstone,Zambia,Africa,2,-17.820556,25.822222
MZG,Magong Airport,Makung,Republic of China Taiwan,Asia,8,23.560451,119.6295
LMY,Lake Murray Airport,Lake Murray,Papua New Guinea,Asia,10,-6.833333,141.366667
TPS,Trapani-Birgi Airport,Trapani,Italy,Europe,2,37.901385,12.495865
FNC,Madeira Airport,Funchal,Portugal,Europe,1,32.693121,-16.775635
BTM,Butte Airport,Butte,United States,North America,-6,45.951111,-112.493889
HMO,Gen Pesqueira Garcia Airport,Hermosillo,Mexico,North America,-7,29.089904,-111.051706
TUB,Tubuai Island Airport,Tubuai Island,French Polynesia,Oceania,-10,-23.35,-149.466667
YFO,Flin Flon Airport,Flin Flon,Canada,North America,-5,54.683333,-101.683333
ULZ,Uliastai Airport,Uliastai,Mongolia,Asia,8,47.75,96.85
AFL,Alta Floresta Airport,Alta Floresta,Brazil,South America,-4,-9.872456,-56.104768
KPB,Point Baker Sea Plane Base,Point Baker,United States,North America,-8,56.333333,-133.583333
SVQ,Seville Airport,Sevilla,Spain and Canary Islands,Europe,2,37.423476,-5.900136
RVE,Saravena Airport,Saravena,Colombia,South America,-5,6.916667,-71.9
AOI,Ancona Falconara Airport,Ancona,Italy,Europe,2,43.606911,13.355723
EAM,Nejran Airport,Nejran,Saudi Arabia,Middle East,3,17.613282,44.414646
SYX,Sanya Phoenix International Airport,Sanya,China,Asia,8,18.305276,109.40888
PLD,Playa Samara Airport,Playa Samara,Costa Rica,Central America,-6,10.25,-85.416667
MMO,Vila Do Maio Airport,Maio,Cape Verde,Africa,-1,15.25,-23.166667
DVL,Devils Lake Airport,Devils Lake,United States,North America,-5,48.113056,-98.9075
LYC,Lycksele Airport,Lycksele,Sweden,Europe,2,64.550711,18.70967
PLX,Semipalatinsk Airport,Semipalatinsk,Kazakhstan,Asia,6,50.333333,80.25
AGU,Aguascalients International Airport,Aguascalientes,Mexico,North America,-5,21.701416,-102.313744
IXY,Kandla Airport,Kandla,India,Asia,5.5,23.111111,70.104167
TAI,Al Janad Airport,Taiz,Republic of Yemen,Middle East,3,13.685553,44.134345
OMC,Ormoc Airport,Ormoc,Philippines,Asia,8,11.05,124.566667
TNC,Tin City Air Force Station,Tin City,United States,North America,-8,65.563889,-167.918889
YZT,Port Hardy Airport,Port Hardy,Canada,North America,-7,50.680556,-127.363889
HOB,Lea County Airport,Hobbs,United States,North America,-6,32.688611,-103.216944
PQC,Phu Quoc Airport,Phu Quoc,Viet Nam,Asia,7,10.223722,103.963241
LWO,Lviv International Airport,Lviv,Ukraine,Europe,3,49.812296,23.959311
NSI,Nsimalen Airport,Yaounde,Cameroon,Africa,1,3.702222,11.550278
LGB,Long Beach Airport,Long Beach,United States,North America,-7,33.818194,-118.144494
MED,Prince Mohammad Bin Abdulaziz International Airport,Madinah,Saudi Arabia,Middle East,3,24.544369,39.698966
BDQ,Vadodara Airport,Vadodara,India,Asia,5.5,22.329077,73.215701
LKN,Leknes Airport,Leknes,Norway,Europe,2,68.154216,13.614864
TVF,Thief River Falls Regional Airport,Thief River Falls,United States,North America,-5,48.066111,-96.185
HTI,Hamilton Island Airport,Hamilton Island,Australia,Oceania,10,-20.35175,148.948474
JKH,Chios Airport,Chios,Greece,Europe,3,38.345795,26.142335
PAC,Marcos A. Gelabert International Airport,Panama City,Panama,Central America,-5,8.971004,-79.555613
LOS,Murtala Muhammed Airport,Lagos,Nigeria,Africa,1,6.577871,3.321178
YYC,Calgary International Airport,Calgary,Canada,North America,-6,51.131394,-114.010551
PTP,Pointe-a-Pitre International Airport,Abymes,Guadeloupe,Caribbean,-4,16.27019,-61.526784
LCY,London City Airport,London,United Kingdom,Europe,1,51.50438,0.049365
IYK,Kern County Airport,Inyokern,United States,North America,-7,35.656667,-117.829167
DOH,Hamad International Airport,Doha,Qatar,Middle East,3,25.260988,51.613594
BMU,Sultan Muhammad Salahuddin Airport,Bima,Indonesia,Asia,8,-8.542521,118.691765
KHI,Jinnah International Airport,Karachi,Pakistan,Asia,5,24.899986,67.16828
KPC,Port Clarence Airport,Port Clarence,United States,North America,-8,65.254444,-166.855833
RDM,Roberts Field Redmond Municipal Airport,Redmond,United States,North America,-7,44.252391,-121.160115
LGQ,Lago Agrio Airport,Lago Agrio,Ecuador,South America,-5,0.1,-76.883333
INH,Inhambane Airport,Inhambane,Mozambique,Africa,2,-23.874444,35.408333
MRB,Martinsburg Airport,Martinsburg,United States,North America,-4,39.401667,-77.985
HON,Howes Airport,Huron,United States,North America,-5,44.383611,-98.226389
SBW,Sibu Airport,Sibu,Malaysia,Asia,8,2.254997,111.986575
VIX,Eurico de Aguiar Salles Airport,Vitoria,Brazil,South America,-3,-20.256809,-40.289567
XNA,Northwest Arkansas Regional Airport,Bentonville,United States,North America,-5,36.275259,-94.297109
YWL,Williams Lake Airport,Williams Lake,Canada,North America,-7,52.184722,-122.044444
OBO,Tokachi-Obihiro Airport,Obihiro,Japan,Asia,9,42.732003,143.212437
KEF,Keflavik International Airport,Reykjavik,Iceland,Europe,0,63.997765,-22.624283
RRG,Rodrigues Island Airport,Rodrigues Island,Mauritius,Africa,4,-19.75,63.35
SBH,St. Barthelemy Airport,Saint Barthelemy,Guadeloupe,Caribbean,-4,17.9044,-62.843601
SSG,Malabo Airport,Malabo,Equatorial Guinea,Africa,1,3.757791,8.716096
OUD,Les Angades Airport,Oujda,Morocco,Africa,1,34.783333,-1.933333
UTN,Upington Airport,Upington,South Africa,Africa,2,-28.400556,21.253333
VCT,County-Foster Airport,Victoria,United States,North America,-5,28.851111,-96.914444
WAQ,Antsalova Airport,Antsalova,Madagascar,Africa,3,-18.7,44.616667
XRY,Jerez Airport,Jerez De La Frontera,Spain and Canary Islands,Europe,2,36.750614,-6.064535
ZSJ,Sandy Lake Airport,Sandy Lake,Canada,North America,-5,53.033333,-93.233333
CLL,Easterwood Airport,College Station,United States,North America,-5,30.593842,-96.366818
GTO,Tolotio Airport,Gorontalo,Indonesia,Asia,8,0.639039,122.850876
MCI,Kansas City International Airport,Kansas City,United States,North America,-5,39.293807,-94.719925
YHP,Poplar Hill Airport,Poplar Hill,Canada,North America,-5,52.083333,-94.3
GUW,Atyrau Airport,Atyrau,Kazakhstan,Asia,5,47.122815,51.829554
SHX,Shageluk Airport,Shageluk,United States,North America,-8,62.695833,-159.566667
DRT,Del Rio International Airport,Del Rio,United States,North America,-5,29.333333,-100.978333
AAN,Al Ain Airport,Al Ain,United Arab Emirates,Middle East,4,24.260231,55.616626
DEN,Denver International Airport,Denver,United States,North America,-6,39.851382,-104.673098
JOS,Jos Airport,Jos,Nigeria,Africa,1,9.868056,8.893056
TLM,Zenata Airport,Tlemcen,Algeria,Africa,1,35.016667,-1.45
ASU,Silvio Pettirossi International Airport,Asuncion,Paraguay,South America,-4,-25.241795,-57.513795
PIH,Pocatello Regional Airport,Pocatello,United States,North America,-6,42.909777,-112.585879
LYS,Lyon Saint-Exupery International Airport,Lyon,France,Europe,2,45.721426,5.080334
VAI,Vanimo Airport,Vanimo,Papua New Guinea,Asia,10,-2.687288,141.298987
FNJ,Sunan,Pyongyang,Democratic People's Republic of Korea,Asia,9,39.2,125.666667
JMO,Jomsom Airport,Jomsom,Nepal,Asia,5.75,28.783333,83.733333
LEV,Levuka Airfield,Bureta,Fiji,Oceania,12,-17.683333,178.833333
KSC,Barca Airport,Kosice,Slovakia,Europe,2,48.666667,21.25
JYV,Jyvaskyla Airport,Jyvaskyla,Finland,Europe,3,62.403623,25.681431
DOK,Donetsk International Airport,Donetsk,Ukraine,Europe,3,48.068659,37.741864
AKK,Akhiok Sea Plane Base,Akhiok,United States,North America,-8,56.944444,-154.166667
VLI,Bauerfield Airport,Port Vila,Vanuatu,Oceania,11,-17.701853,168.319503
YCB,Cambridge Bay Airport,Cambridge Bay,Canada,North America,-6,69.1,-105.133333
SAP,Ramon Villeda Morales International Airport,San Pedro Sula,Honduras,Central America,-6,15.456245,-87.927796
LUP,Kalaupapa Airport,Kalaupapa,United States,North America,-10,21.211111,-156.974444
PKY,Tjilik Riwut Airport,Palangkaraya,Indonesia,Asia,7,-2.223958,113.945782
AHO,Alghero-Fertilia Airport,Alghero,Italy,Europe,2,40.630405,8.295891
KRS,Kjevik Airport,Kristiansand,Norway,Europe,2,58.202549,8.073732
AVN,Avignon-Caum Airport,Avignon,France,Europe,2,43.9,4.9
CGP,Shah Amanat International Airport,Chittagong,Bangladesh,Asia,6,22.245202,91.815159
PKA,Napaskiak Sea Plane Base,Napaskiak,United States,North America,-8,60.710833,-161.758056
BHM,Birmingham-Shuttlesworth International Airport,Birmingham,United States,North America,-5,33.560834,-86.752189
HUN,Hualien Airport,Hualien,Republic of China Taiwan,Asia,8,24.025764,121.613431
MSO,Missoula International Airport,Missoula,United States,North America,-6,46.918965,-114.083216
YVR,Vancouver International Airport,Vancouver,Canada,North America,-7,49.194697,-123.179191
CTL,Charleville Airport,Charleville,Australia,Oceania,10,-26.413333,146.258428
MFK,Matsu Airport,Matsu,Republic of China Taiwan,Asia,8,26.166667,119.916667
YHZ,Halifax Stanfield International Airport,Halifax,Canada,North America,-3,44.88496,-63.514253
KLR,Kalmar Oland Airport,Kalmar,Sweden,Europe,2,56.685,16.287222
AWZ,Ahwaz Airport,Ahwaz,Iran,Asia,4.5,31.342921,48.746682
NUL,Nulato Airport,Nulato,United States,North America,-8,64.727778,-158.076667
